classification_record_id,数据快照,分类规则版本,standard原值,standard规范值,viol_type,citation汇总数,当前删除状态汇总数,官方标准说明入口,初分人员,初分主类,初分副类1,初分副类2,初分命中规则编号,初分信心,初分是否不确定,初分不确定原因,初分依据,复核人员,复核主类,复核副类1,复核副类2,复核命中规则编号,复核信心,复核是否不确定,复核不确定原因,复核依据,是否主类一致,是否全部一致,最终主类,最终副类1,最终副类2,裁定命中规则编号,裁定依据,裁定人,专业复核人,是否Other或Unmapped,未映射原因,初分文件SHA256,复核文件SHA256,初分日期,复核日期,裁定日期,状态,备注
C005971,,v6-OSHA官网验证版,296-869-40010(2),296-869-40010(2),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-40010(2),非目标标准体系: 296-869-40010(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005972,,v6-OSHA官网验证版,296-869-40010(2),296-869-40010(2),S,4,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-40010(2),非目标标准体系: 296-869-40010(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005973,,v6-OSHA官网验证版,296-869-50005(1),296-869-50005(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-50005(1),非目标标准体系: 296-869-50005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005974,,v6-OSHA官网验证版,296-869-50005(2),296-869-50005(2),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-50005(2),非目标标准体系: 296-869-50005(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005975,,v6-OSHA官网验证版,296-869-50005(2),296-869-50005(2),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-50005(2),非目标标准体系: 296-869-50005(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005976,,v6-OSHA官网验证版,296-869-50015,296-869-50015,O,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-50015,非目标标准体系: 296-869-50015,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005977,,v6-OSHA官网验证版,296-869-50015(2),296-869-50015(2),O,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-50015(2),非目标标准体系: 296-869-50015(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005978,,v6-OSHA官网验证版,296-869-60005,296-869-60005,S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60005,非目标标准体系: 296-869-60005,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005979,,v6-OSHA官网验证版,296-869-60035(1),296-869-60035(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60035(1),非目标标准体系: 296-869-60035(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005980,,v6-OSHA官网验证版,296-869-60035(1),296-869-60035(1),S,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60035(1),非目标标准体系: 296-869-60035(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005981,,v6-OSHA官网验证版,296-869-60040,296-869-60040,S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60040,非目标标准体系: 296-869-60040,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005982,,v6-OSHA官网验证版,296-869-60040(1),296-869-60040(1),R,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60040(1),非目标标准体系: 296-869-60040(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005983,,v6-OSHA官网验证版,296-869-60040(1),296-869-60040(1),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60040(1),非目标标准体系: 296-869-60040(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005984,,v6-OSHA官网验证版,296-869-60040(2),296-869-60040(2),S,7,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-869-60040(2),非目标标准体系: 296-869-60040(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005985,,v6-OSHA官网验证版,296-874-20008(1),296-874-20008(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20008(1),非目标标准体系: 296-874-20008(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005986,,v6-OSHA官网验证版,296-874-20016(1),296-874-20016(1),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20016(1),非目标标准体系: 296-874-20016(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005987,,v6-OSHA官网验证版,296-874-20020,296-874-20020,S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20020,非目标标准体系: 296-874-20020,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005988,,v6-OSHA官网验证版,296-874-20020(1),296-874-20020(1),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20020(1),非目标标准体系: 296-874-20020(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005989,,v6-OSHA官网验证版,296-874-20034,296-874-20034,S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20034,非目标标准体系: 296-874-20034,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005990,,v6-OSHA官网验证版,296-874-20042,296-874-20042,S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20042,非目标标准体系: 296-874-20042,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005991,,v6-OSHA官网验证版,296-874-20052(1),296-874-20052(1),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20052(1),非目标标准体系: 296-874-20052(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005992,,v6-OSHA官网验证版,296-874-20070,296-874-20070,O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20070,非目标标准体系: 296-874-20070,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005993,,v6-OSHA官网验证版,296-874-20072,296-874-20072,O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-874-20072,非目标标准体系: 296-874-20072,是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005994,,v6-OSHA官网验证版,296-876-15005(1),296-876-15005(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-15005(1),非目标标准体系: 296-876-15005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005995,,v6-OSHA官网验证版,296-876-15005(2),296-876-15005(2),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-15005(2),非目标标准体系: 296-876-15005(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005996,,v6-OSHA官网验证版,296-876-15005(2),296-876-15005(2),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-15005(2),非目标标准体系: 296-876-15005(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005997,,v6-OSHA官网验证版,296-876-20005(1),296-876-20005(1),O,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-20005(1),非目标标准体系: 296-876-20005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005998,,v6-OSHA官网验证版,296-876-20005(1),296-876-20005(1),R,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-20005(1),非目标标准体系: 296-876-20005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C005999,,v6-OSHA官网验证版,296-876-30005(1),296-876-30005(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-30005(1),非目标标准体系: 296-876-30005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006000,,v6-OSHA官网验证版,296-876-30005(3)(A),296-876-30005(3)(A),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-30005(3)(A),非目标标准体系: 296-876-30005(3)(A),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006001,,v6-OSHA官网验证版,296-876-30005(4)(B),296-876-30005(4)(B),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-30005(4)(B),非目标标准体系: 296-876-30005(4)(B),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006002,,v6-OSHA官网验证版,296-876-40005(1),296-876-40005(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40005(1),非目标标准体系: 296-876-40005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006003,,v6-OSHA官网验证版,296-876-40005(1),296-876-40005(1),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40005(1),非目标标准体系: 296-876-40005(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006004,,v6-OSHA官网验证版,296-876-40010(2),296-876-40010(2),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40010(2),非目标标准体系: 296-876-40010(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006005,,v6-OSHA官网验证版,296-876-40015(1),296-876-40015(1),S,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40015(1),非目标标准体系: 296-876-40015(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006006,,v6-OSHA官网验证版,296-876-40015(2),296-876-40015(2),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40015(2),非目标标准体系: 296-876-40015(2),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006007,,v6-OSHA官网验证版,296-876-40015(3),296-876-40015(3),S,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40015(3),非目标标准体系: 296-876-40015(3),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006008,,v6-OSHA官网验证版,296-876-40020(1),296-876-40020(1),O,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40020(1),非目标标准体系: 296-876-40020(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006009,,v6-OSHA官网验证版,296-876-40025(1),296-876-40025(1),S,3,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40025(1),非目标标准体系: 296-876-40025(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006010,,v6-OSHA官网验证版,296-876-40030(1),296-876-40030(1),O,1,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40030(1),非目标标准体系: 296-876-40030(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C006011,,v6-OSHA官网验证版,296-876-40030(1),296-876-40030(1),R,2,0,,刘诗曼,R9,,,R9,低,是,华盛顿州WAC 296 州计划标准-无官方分类表,华盛顿州WAC 296 州计划标准-无官方分类表,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 296-876-40030(1),非目标标准体系: 296-876-40030(1),是,否,R9,,,R9,双方一致,刘诗曼,,是,华盛顿州WAC 296 州计划标准-无官方分类表,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
